,15_v,15_t,15_dwell,44_v,44_t,44_dwell,73_v,73_t,73_dwell,102_v,102_t,102_dwell,131_v,131_t,131_dwell
0,0.0,4.663986086085631,0.0,0.0,4.93058210568303,0.0,0.0,8.551504920882651,0.0,0.0,7.6215259226951035,0.0,0.0,4.610544916060044,0.0
1,6.523891504708184,0.855639102522462,0.0,6.171145425206572,0.9875205547467992,0.0,3.5581268427722104,1.7127362859765565,0.0,3.9922896692492755,1.5264756464600748,0.0,6.599510417760553,0.8458349663362799,0.0
2,7.7207425606527655,2.044411747886468,0.0,6.171145425206572,3.0314568823509127,0.0,3.5581268427722104,5.257699373262186,0.0,3.9922896692492755,4.685922821514263,0.0,7.810234263568485,2.0209863444215954,0.0
3,10.580425284396908,0.6907535981494248,0.0,6.171145425206572,1.1842966469881355,0.0,3.5581268427722104,2.054020881800306,0.0,3.9922896692492755,1.830645429223733,0.0,10.703063783069133,0.6828387631127983,0.0
4,10.580425284396908,2.8993323531702124,0.0,6.171145425206572,4.970903652999759,0.0,3.5581268427722104,17.242875643776465,25.18116289430327,3.9922896692492755,15.367707195014512,28.967722985093133,10.703063783069133,2.86611104624807,0.0
5,10.580425284396908,4.043856201038385,0.0,6.171145425206572,4.346553841273618,0.0,0.0,7.353368497263871,0.0,0.0,16.70844906420931,0.0,10.703063783069133,4.362346207115485,0.0
6,7.371724699429855,2.7548886639724484,0.0,10.530801838098725,1.7779275902065403,0.0,9.872470427815683,2.057061700703244,0.0,4.3448624558203095,4.674090610435862,0.0,5.9384198560920085,3.419812222867921,0.0
7,7.371724699429855,5.363129453613512,0.0,12.314088944012179,3.2105918707584875,0.0,9.872470427815683,4.004622161039973,0.0,4.3448624558203095,9.09937063864503,0.0,5.9384198560920085,6.657581447173094,0.0
8,7.371724699429855,3.200084498709926,0.0,12.314088944012179,1.9157033903733054,0.0,9.872470427815683,2.3894872222597243,0.0,4.3448624558203095,5.429433538868781,0.0,5.9384198560920085,3.9724611110483035,0.0
9,7.371724699429855,12.281550981307781,1.2023673135445279,12.314088944012179,7.35224620864013,26.292217255977448,9.872470427815683,9.170573193429641,35.02488722529961,4.3448624558203095,20.837532757841387,3.25112339000043,5.9384198560920085,15.245842487643086,35.315640487970086
10,8.429369735551973e-08,12.918974722867334,0.0,0.0,13.214265056805916,0.0,1.1920928955078125e-07,14.793920051843983,0.0,0.0,10.511100008238461,0.0,0.0,10.621931627710534,0.0
11,3.3558639278490077,46.89664883161661,0.0,3.2808727658994865,24.76409161302086,0.0,2.9305498766214555,27.724433012915753,0.0,4.1246227618680456,19.698245981798056,0.0,4.081585521897811,38.558244414256016,0.0
12,3.3558639278490077,21.692397811374335,0.0,9.429367093516586,13.60145353440652,0.0,8.422524292845436,15.2273942967755,0.0,11.854340268286883,10.819083599652911,0.0,4.081585521897811,31.422371941797262,0.0
13,8.46884069877172,5.840073999860837,0.0,9.429367093516586,7.778587676483971,0.0,8.422524292845436,6.349422468948158,0.0,11.854340268286883,6.187367412330174,0.0,4.081585521897811,13.102301716659563,0.0
14,9.845367303225796,1.4194838254587252,0.0,4.320729251589437,6.578890958760723,14.062711160520848,8.422524292845436,1.6874754895442117,0.0,5.4319016586700695,5.23308564748471,7.551117350492859,4.081585521897811,3.482177018713761,0.0
15,10.179944784672562,11.880516566362967,0.0,0.0,55.76502838254108,0.0,8.422524292845436,12.5269483395203,0.0,0.0,24.84318146159575,0.0,4.081585521897811,27.27739754285076,0.0
16,11.105643000320104,16.569858924937925,0.0,4.534809461041209,42.93795368250712,0.0,11.764657090075683,16.550880922950036,0.0,10.179202639376259,19.12875158256147,0.0,5.189232117765842,37.52297723020622,0.0
17,12.396722285860145,8.81376235386207,0.0,4.534809461041209,24.761385964194734,0.0,11.764657090075683,9.544533808269367,0.0,10.179202639376259,11.031135867612893,0.0,5.189232117765842,21.638686570695842,0.0
18,13.0834671793618,5.8840115400857895,0.0,4.534809461041209,17.273511414865112,0.0,11.764657090075683,6.658254668180024,0.0,10.179202639376259,7.695306377586125,0.0,5.189232117765842,15.095120282123458,0.0
19,13.541933690736265,2.7999688684122632,0.0,4.534809461041209,16.857344173131,2.4047763827620656,11.764657090075683,6.49783867553853,62.43889826551458,10.179202639376259,7.509904818416718,49.791719892229594,5.189232117765842,14.731436411287895,26.54735524370335
20,13.760099809261478,6.952086012032195,0.0,0.0,18.8469171449874,0.0,0.0,32.43498945067491,0.0,1.1920928955078125e-07,14.615935139388432,0.0,5.960464477539063e-08,24.689035576045395,0.0
21,11.805513705420143,6.587217115098012,0.0,9.430419985249962,8.246237394994075,0.0,5.479710248548917,14.191531742661175,0.0,12.160312745443735,6.395023184087526,0.0,7.198918000883979,10.802384736611618,0.0
22,11.805513705420143,0.9457533609273654,0.0,9.430419985249962,1.1839456017694248,0.0,5.479710248548917,2.0375355188409476,0.0,12.160312745443735,0.9181593021576319,0.0,7.198918000883979,1.5509419975340981,0.0
23,11.805513705420143,42.83738795315749,0.0,9.430419985249962,53.62617692280817,0.0,5.479710248548917,92.28907143754901,0.0,12.160312745443735,41.58752995681664,0.0,7.198918000883979,70.24908055950932,0.0
24,11.805513705420143,35.2788435605238,0.0,9.430419985249962,44.16397910342883,0.0,5.479710248548917,44.83607980323288,0.0,12.160312745443735,34.24951971907029,0.0,7.198918000883979,57.85381513082874,0.0
