,17_v,17_t,17_dwell,46_v,46_t,46_dwell,75_v,75_t,75_dwell,104_v,104_t,104_dwell,133_v,133_t,133_dwell
0,0.0,4.731007698658121,0.0,0.0,4.8892230749681325,0.0,0.0,4.7969472762048495,0.0,0.0,7.3894266363159,0.0,0.0,4.642348880880585,0.0
1,6.431471082518314,0.8679346607365437,0.0,6.223348523587162,0.8969603182090274,0.0,6.343063088482409,0.8800317124668476,0.0,4.117686080751345,1.4799896918346878,0.0,6.554298262762104,0.8516696140846699,0.0
2,7.6113670005963385,2.0737900027904157,0.0,7.365062981375285,2.1431421337904344,0.0,7.50673997518331,2.4921019421315425,0.0,4.117686080751345,4.543221825160913,0.0,7.756727639630389,2.0349272949536874,0.0
3,10.430538154755551,0.6713121152909127,0.0,10.09300568917433,0.724112029678861,0.0,7.50673997518331,0.9735873174386658,0.0,4.117686080751345,1.7748965539924684,0.0,10.629738862266507,0.7242457037999126,0.0
4,11.34313959864293,2.7043808348283163,0.0,10.09300568917433,6.078698441225774,45.26786400212586,7.50673997518331,8.172967077257264,42.68436467450374,4.117686080751345,7.449856238617075,0.0,9.552546781411735,6.422615802149645,45.32419270413811
5,11.34313959864293,4.242384898895268,0.0,1.1920928955078125e-07,8.158684345357361,0.0,0.0,7.205208814280933,0.0,4.117686080751345,8.480791065241226,0.0,1.1920928955078125e-07,7.415283241140969,0.0
6,5.76891288225602,3.5202959765346904,0.0,8.89799249345738,2.0298376630714836,0.0,10.075476631597658,2.015614898524632,0.0,4.4423541885586175,4.57151319917026,0.0,9.790039003139714,2.07438201235685,0.0
7,5.76891288225602,6.8532000164269276,0.0,11.111766097439176,3.557986508423161,0.0,10.075476631597658,3.923934847454791,0.0,4.4423541885586175,8.899676203501977,0.0,9.790039003139714,4.0383407917745,0.0
8,5.76891288225602,4.089183251832586,0.0,11.111766097439176,2.1229876270378987,0.0,10.075476631597658,2.341342529188309,0.0,4.4423541885586175,5.310279400989571,0.0,9.790039003139714,2.4096065329093266,0.0
9,5.76891288225602,15.693808452185422,14.55270209181981,11.111766097439176,4.0738894680448645,0.0,10.075476631597658,4.4928997933229615,0.0,4.4423541885586175,20.380233072060964,9.720116113116092,9.790039003139714,4.623894436091391,0.0
10,0.0,13.3075185022316,0.0,11.111766097439176,1.996488295915425,0.0,10.075476631597658,2.0188725577961217,0.0,0.0,6.292266664295414,0.0,9.790039003139714,2.5922172385525624,0.0
11,3.257881801102247,24.938852513897604,0.0,10.6035239119986,19.325107781308912,0.0,11.399044966525897,13.806312073790252,0.0,6.890096154420759,22.84130273712488,0.0,6.934763880456516,22.694178902694556,0.0
12,9.36329008828781,13.697439379962681,0.0,5.683968394071742,22.564006252232677,0.0,11.399044966525897,11.251214356812524,0.0,6.890096154420759,18.614123156908217,0.0,6.934763880456516,18.494227142003975,0.0
13,9.36329008828781,7.833481391591063,0.0,5.683968394071742,9.408596473905643,0.0,11.399044966525897,6.434500336305429,0.0,6.890096154420759,7.761599227601831,0.0,6.934763880456516,7.7116057463709975,0.0
14,4.290451413584202,6.625318287869508,13.59738992444909,5.683968394071742,5.001014118345215,1.761401466355892,5.223276020393399,5.442103097280664,1.0679966952375253,6.890096154420759,4.125574683386184,20.365133530685853,6.934763880456516,4.099001364508387,3.847262591589242
15,5.960464477539063e-08,22.614289402376762,0.0,8.429369735551973e-08,53.18461022538964,0.0,0.0,22.787857701739824,0.0,8.429369824369815e-08,23.270678761987043,0.0,0.0,56.53354244463591,0.0
16,11.182477258378237,17.41254948238737,0.0,4.754829879349721,40.95108416871733,0.0,11.097303731410937,17.546193499781403,0.0,10.867056304171765,17.917956173875073,0.0,4.47316349496463,43.52969410046617,0.0
17,11.182477258378237,10.041439364859313,0.0,4.754829879349721,23.61560143856924,0.0,11.097303731410937,10.118508969083312,0.0,10.867056304171765,10.332896434503322,0.0,4.47316349496463,25.10262982010926,0.0
18,11.182477258378237,7.004895353652069,0.0,4.754829879349721,16.474213584324172,0.0,11.097303731410937,7.058659011721427,0.0,10.867056304171765,7.208215435440659,0.0,4.47316349496463,17.511562695553344,0.0
19,11.182477258378237,3.4180639082931137,0.0,4.754829879349721,8.03865183235505,0.0,11.097303731410937,3.4442980788191413,0.0,10.867056304171765,3.5172746742370276,0.0,4.47316349496463,17.089660132117935,80.23291080711351
20,11.182477258378237,8.09010223499034,0.0,4.754829879349721,15.767593159169532,0.0,11.097303731410937,7.725078837445107,0.0,10.867056304171765,11.884326060229071,0.0,0.0,58.60113515465262,0.0
21,10.786879733888696,7.209265686772709,0.0,6.517299120318132,11.932163998799508,0.0,11.91014355092915,6.529348836169231,0.0,4.088301130796953,19.021466238644827,0.0,3.032950533046597,25.640207806077317,0.0
22,10.786879733888696,1.0350633862448866,0.0,6.517299120318132,1.7131489683459808,0.0,11.91014355092915,0.9374449784447938,0.0,4.088301130796953,2.7309887180934505,0.0,3.032950533046597,3.681268171940752,0.0
23,10.786879733888696,46.88263733919356,0.0,6.517299120318132,77.59615774098684,0.0,11.91014355092915,42.46106425358306,0.0,4.088301130796953,123.6986597625744,0.0,3.032950533046597,166.74105465129617,0.0
24,10.786879733888696,38.6103193360619,0.0,6.517299120318132,63.90451987491513,0.0,11.91014355092915,34.96892118757423,0.0,4.088301130796953,101.87235671750761,0.0,3.032950533046597,90.94153099620232,0.0
25,10.786879733888696,7.228630386266543,0.0,6.517299120318132,11.469514299811786,0.0,11.91014355092915,6.111326189912307,0.0,4.088301130796953,7.946051193592206,0.0,6.126448183971468,7.931951266448705,0.0
26,7.676237528977893,18.532430811160417,0.0,5.119030630258139,23.883883106448796,0.0,9.928496103400102,14.3283876444387,0.0,12.707846694073098,11.194606318485501,0.0,10.69955666506159,13.295816392126834,0.0
27,7.676237528977893,3.688614232770817,0.0,6.7935499381340145,4.081899614636703,0.0,9.928496103400102,2.8518598092434897,0.0,12.707846694073098,2.2281256364796427,0.0,10.69955666506159,2.646341328886673,0.0
28,7.676237528977893,1.6966669292320289,0.0,7.07973538323338,1.8231609484981837,0.0,9.928496103400102,1.3117815851170438,0.0,12.707846694073098,1.024880034350819,0.0,10.69955666506159,1.2172484116912343,0.0
29,7.676237528977893,10.33590645385425,36.19912569188455,7.207558744117322,5.364060571530186,0.0,9.928496103400102,3.995613846789436,0.0,12.707846694073098,3.1217276587891623,0.0,10.69955666506159,7.415342102552816,21.88810371812724
30,0.0,7.385128764695607,0.0,7.583637581700384,0.7762427713984987,0.0,9.928496103400102,0.5530983884291822,0.0,12.707846694073098,0.44581465316216956,0.0,0.0,6.854376850922791,0.0
31,1.5090413259568423,18.44257286826134,0.0,6.7732941850974235,9.239330931276465,0.0,10.220657711871263,5.376092207609108,0.0,12.290130434741458,6.914342155632374,0.0,1.625890251706531,17.117148335175656,0.0
32,5.2775070496988805,2.0123521554739976,0.0,6.7732941850974235,1.567952372474429,0.0,13.060455801186187,0.8131571247326762,0.0,5.811579044598626,1.8274211888869247,0.0,5.686157905567727,1.8677291175103938,0.0
