,10_v,10_t,10_dwell,39_v,39_t,39_dwell,68_v,68_t,68_dwell,97_v,97_t,97_dwell,126_v,126_t,126_dwell,155_v,155_t,155_dwell
0,0.0,6.382520504088461,0.0,0.0,8.91604956280907,0.0,0.0,4.787933767877094,0.0,0.0,7.462979994872645,0.0,0.0,5.604801961197011,0.0,0.0,4.884315672553625,0.0
1,4.767292041694238,1.2783217181629565,0.0,3.41264805570516,1.7857490295652323,0.0,6.355004200190156,0.8783781247344256,0.0,4.077103144587815,1.494721310107858,0.0,5.428798272578552,1.1225565305134455,0.0,6.229601288072184,0.8960600227707132,0.0
2,4.767292041694238,3.92414836507108,0.0,3.41264805570516,5.481831400679038,0.0,7.520871762831369,2.4874192595178632,0.0,4.077103144587815,4.5884444439587755,0.0,5.428798272578552,3.445985710267543,0.0,7.372462856870825,2.1409910229246107,0.0
3,4.767292041694238,1.5330436590058314,0.0,3.41264805570516,2.1415823477402673,0.0,7.520871762831369,0.9717579378586438,0.0,4.077103144587815,1.7925636354944814,0.0,5.428798272578552,1.346240266849511,0.0,10.10314640157075,0.7233852252217248,0.0
4,4.767292041694238,6.434715781844605,0.0,3.41264805570516,17.977927308424686,43.69686035078121,7.520871762831369,8.157609996478254,42.7169009135323,4.077103144587815,7.524011105304864,0.0,5.428798272578552,11.301274226930307,77.1791413042447,10.10314640157075,6.072597212405599,45.282650844121235
5,4.767292041694238,4.805588979723936,0.0,0.0,9.131966601603278,0.0,0.0,9.753542336869101,0.0,4.077103144587815,4.937560054458024,0.0,5.960464477539063e-08,8.22627829562775,0.0,0.0,8.067513306700272,0.0
6,10.339266871348592,1.9641896336636604,0.0,7.949647233852511,2.5546140867615996,0.0,7.4430304936137075,2.7284962524082075,0.0,10.625687754841067,1.911243890931441,0.0,8.824879238808295,2.0466546680344315,0.0,8.998548905246464,2.007154762299138,0.0
7,10.339266871348592,3.8238217807299613,0.0,7.949647233852511,4.97324128938524,0.0,7.4430304936137075,5.3117495478978425,0.0,10.625687754841067,3.7207486961425227,0.0,11.02046265063581,3.5874640759443546,0.0,11.237340414142597,3.5182269471596324,0.0
8,10.339266871348592,2.2816068327604366,0.0,7.949647233852511,2.9674451262374384,0.0,7.4430304936137075,3.1694270176164743,0.0,10.625687754841067,2.220104946021484,0.0,11.02046265063581,2.1405763702707676,0.0,11.237340414142597,2.0992637999747275,0.0
9,10.339266871348592,8.756540949954402,38.81550179499391,7.949647233852511,5.6943541699520015,0.0,7.4430304936137075,12.163891284491317,26.872893560721423,10.625687754841067,8.520503785225511,15.827118137480284,11.02046265063581,4.107641240735366,0.0,11.237340414142597,4.028364827211597,0.0
10,0.0,7.729540200122716,0.0,7.949647233852511,3.5364025781607262,0.0,8.881784197001252e-16,8.101540151235048,0.0,1.1920928955078125e-07,6.6430002806246815,0.0,11.02046265063581,1.8298421065259665,0.0,11.237340414142597,1.9817621958067004,0.0
11,5.608913495988217,28.058691271239944,0.0,4.30979478046709,36.51653504809526,0.0,5.351367954356501,29.409073248813666,0.0,6.526316381589486,24.11448709336014,0.0,12.672468117342746,12.418951911636357,0.0,10.639311808806799,21.114972820597597,0.0
12,5.608913495988217,22.865943372644434,0.0,4.30979478046709,29.7585163364618,0.0,5.351367954356501,23.966413723600898,0.0,6.526316381589486,19.6516826464505,0.0,12.672468117342746,10.120609276247343,0.0,4.267529273887086,20.445053804768612,0.0
13,5.608913495988217,9.534496302805318,0.0,4.30979478046709,12.408517740248088,0.0,5.351367954356501,9.993363462648537,0.0,6.526316381589486,8.19423421474242,0.0,12.672468117342746,5.78791423987039,0.0,8.278595535176894,6.029096853403587,0.0
14,5.608913495988217,5.067934516514429,6.7433943366741005,4.30979478046709,6.595582401595001,45.862824621501204,5.351367954356501,2.655919649983487,0.0,6.526316381589486,2.177768050651237,0.0,5.806784606157196,4.895240401786865,24.83882741331763,9.461429642910824,1.4794896049177442,0.0
15,5.960464477539063e-08,44.47637960559348,0.0,0.0,30.218289559643615,0.0,5.351367954356501,17.31294209553021,0.0,6.526316381589486,17.20494261616575,0.0,0.0,30.243782930423446,0.0,9.751687173895185,15.029537173675065,0.0
16,5.68579947144746,34.24592083751644,0.0,8.368566917238887,23.2674770391185,0.0,9.255264292722252,21.03834449657956,0.0,8.172005138342204,23.827131199856662,0.0,8.361512806983969,23.28710642343884,0.0,7.07409896856278,27.525122204608078,0.0
17,5.68579947144746,19.74887927419951,0.0,8.368566917238887,13.417849011592951,0.0,9.255264292722252,12.132356655359859,0.0,8.172005138342204,13.740589419367689,0.0,8.361512806983969,13.429168851494717,0.0,7.07409896856278,15.873140570683374,0.0
18,5.68579947144746,13.776793111135218,0.0,8.368566917238887,9.360274436973542,0.0,9.255264292722252,8.46351660115519,0.0,8.172005138342204,9.585417735728969,0.0,8.361512806983969,9.368171142918852,0.0,7.07409896856278,11.073082711683929,0.0
19,5.68579947144746,13.444871601298567,34.30715557025542,8.368566917238887,9.134759224649239,74.60135072802223,9.255264292722252,8.259606795286624,38.66692311980296,8.172005138342204,9.354478054661318,45.506268688390264,8.361512806983969,4.571232838421993,0.0,7.07409896856278,5.40315057677751,0.0
20,0.0,40.260405294501716,0.0,0.0,17.54770088418353,0.0,0.0,13.52219432851251,0.0,1.1920928955078125e-07,24.70719346653085,0.0,8.361512806983969,8.127407372598832,0.0,7.07409896856278,11.9817013547072,0.0
21,4.414618849570106,17.615446447985082,0.0,10.128639944201389,7.677781258024497,0.0,13.143898082404704,5.916470246902612,0.0,7.193627289148683,10.810329588547635,0.0,13.507003923660328,5.757419067351072,0.0,7.759716267085171,10.02169141966311,0.0
22,4.414618849570106,2.5291207791273824,0.0,10.128639944201389,1.102330058713081,0.0,13.143898082404704,0.849451524530727,0.0,7.193627289148683,1.5520826720085035,0.0,13.507003923660328,0.8266159044210517,0.0,7.759716267085171,1.4388547055173695,0.0
23,4.414618849570106,70.19072971394523,0.0,10.128639944201389,49.92944495720987,0.0,13.143898082404704,38.47544825856398,0.0,7.193627289148683,70.3007467940765,0.0,13.507003923660328,37.44112117266297,0.0,7.759716267085171,65.17214717379946,0.0
24,9.995186338277273,36.39915517307645,0.0,10.128639944201389,41.119525766494746,0.0,13.143898082404704,31.68655664811273,0.0,7.193627289148683,57.89636499424828,0.0,13.507003923660328,30.834733855046643,0.0,7.759716267085171,53.672693282841344,0.0
25,12.889128925896804,5.298522496564999,0.0,10.128639944201389,5.714006551406333,0.0,13.143898082404704,5.1734757032524685,0.0,7.193627289148683,6.334184271506719,0.0,13.507003923660328,6.598485811039988,0.0,7.759716267085171,6.943076994347861,0.0
26,12.299600679022888,11.566175570109424,0.0,13.228534968157057,10.75397549602084,0.0,12.653662035187818,11.242543107300893,0.0,13.876654968334929,10.25170267765803,0.0,6.719310763303388,21.171716252914816,0.0,11.462748150378127,12.410578949265584,0.0
27,12.299600679022888,2.3020811603915208,0.0,13.228534968157057,2.140424398595518,0.0,12.653662035187818,2.237666765935326,0.0,13.876654968334929,2.0404542065885813,0.0,6.719310763303388,4.213926100598615,0.0,11.462748150378127,2.4701475276313487,0.0
28,12.299600679022888,1.0588976582434253,0.0,13.228534968157057,1.0543013245215234,0.0,12.653662035187818,1.1021996556904459,0.0,13.876654968334929,0.9385560415003488,0.0,6.719310763303388,1.9382967710729355,0.0,11.462748150378127,1.1362038304851834,0.0
29,12.299600679022888,6.450686903388465,46.32877880266824,11.477909107036147,6.912484766331331,16.048024538496975,10.979113186807691,7.226528242764344,2.5674655184338917,13.876654968334929,2.858789571338639,0.0,6.719310763303388,11.807888608217128,30.38292689737864,11.462748150378127,3.460813758455626,0.0
30,0.0,2.8471777941527003,0.0,1.6858739471103945e-07,7.957638679898279,0.0,2.0647654608296762e-07,8.397028785596397,0.0,13.876654968334929,0.40953737192486145,0.0,0.0,4.333012576403207,0.0,11.462748150378127,0.4956548478020128,0.0
31,3.9142144639951386,7.110137901532044,0.0,1.4004736342242619,19.872280302222617,0.0,1.3271912070570853,20.969551687197068,0.0,13.335671103540532,7.418237930568243,0.0,2.571989881619312,10.82065089527287,0.0,11.021576481689024,8.817184712641406,0.0
32,13.689018367120886,0.7758191567993661,0.0,4.897817806844664,2.1683539702414216,0.0,4.641530242454324,2.288082191052377,0.0,3.536450566520786,3.003068327189733,0.0,8.994912530571948,1.1806899345485316,0.0,3.1735909125660156,3.3464308978638226,0.0
33,13.689018367120886,7.967425488648915,0.0,4.897817806844664,14.700034078508898,0.0,4.641530242454324,15.511713790509205,0.0,3.536450566520786,20.358856236403465,0.0,8.994912530571948,12.125324563422637,0.0,3.1735909125660156,22.686631848441365,0.0
34,4.384094151727011,3.7539201414902736,69.0,4.897817806844664,3.360178040040826,50.0,4.641530242454324,3.5457141864138744,84.0,3.536450566520786,4.653688643206894,56.0,2.8807429695099795,5.712949635684259,87.0,3.1735909125660156,5.185778599729345,56.0
35,1.3328003767298924e-07,9.992107548022194,0.0,0.0,10.545745067486592,0.0,5.960464477539063e-08,11.01078156655924,0.0,0.0,20.312809430995795,0.0,5.960464477539063e-08,32.718911818503166,0.0,0.0,11.480973193696746,0.0
36,12.871917722237704,2.6439812343106324,0.0,12.196159374094789,2.7904775481595347,0.0,11.68105879931087,2.913529457551806,0.0,6.331846315920232,5.3749107620658965,0.0,3.9309860402724546,7.741749225051612,0.0,11.202672926041998,3.0379454199785463,0.0
37,12.871917722237704,3.527862541403289,0.0,12.196159374094789,3.7233324832374084,0.0,11.68105879931087,3.8875205705656195,0.0,6.331846315920232,7.171740137490668,0.0,4.861111951498924,8.457600054704423,0.0,11.202672926041998,4.05352871302219,0.0
38,12.871917722237704,2.5950108095270052,0.0,12.196159374094789,2.738793795979585,0.0,11.68105879931087,2.8595666028596383,0.0,6.331846315920232,5.275359502103537,0.0,5.877243155053706,5.3868128507239925,0.0,11.202672926041998,2.981678198503878,0.0
39,12.871917722237704,23.74859420536523,26.037963178747304,12.196159374094789,25.064443752643317,17.078722281581577,11.68105879931087,26.169712513415877,18.446798648277763,6.331846315920232,24.139084824411537,0.0,6.524437227831581,19.81240573662523,0.0,11.202672926041998,13.6436166907836,0.0
40,0.0,35.297689372369575,0.0,0.0,59.92114388010303,0.0,0.0,23.64818844436624,0.0,6.331846315920232,20.63470090146821,0.0,8.90478195402545,21.417828646107324,0.0,11.202672926041998,15.071772101561907,0.0
41,8.821658737405965,4.931697718474477,0.0,5.19656584802617,8.372020203486958,0.0,13.167358277550747,3.304060947638915,0.0,8.758470299226346,4.967277707417514,0.0,5.633767915202289,7.722319222811524,0.0,9.457417192341403,4.600172899600571,0.0
42,8.821658737405965,1.902096846685262,0.0,5.19656584802617,3.2289880966921354,0.0,13.167358277550747,1.2743368041835152,0.0,8.758470299226346,1.9158196230265867,0.0,5.633767915202289,2.978406196264277,0.0,9.457417192341403,1.7742316877531321,0.0
43,8.821658737405965,5.974766644502501,0.0,5.19656584802617,10.142727700344109,0.0,13.167358277550747,4.002879792775053,0.0,8.758470299226346,6.01787190830492,0.0,5.633767915202289,9.35561300479036,0.0,9.457417192341403,5.57312332759514,0.0
44,8.821658737405965,10.500328915194519,34.0,5.19656584802617,17.82529482534053,77.0,13.167358277550747,7.034844527492597,79.0,8.758470299226346,10.576084082690153,73.0,5.633767915202289,16.44198336079952,66.0,9.457417192341403,9.794462529936192,42.0
45,0.0,13.463675057071663,0.0,0.0,13.667096130449927,0.0,0.0,14.4187573042373,0.0,0.0,9.230444493869502,0.0,0.0,4.741782470235814,0.0,0.0,14.913806263269127,0.0
46,1.14686241253429,67.1921151209649,0.0,1.1297925111632787,68.20731283797184,0.0,1.0708955377862726,71.9585697501441,0.0,1.6728319928456574,46.06566085565141,0.0,3.256366768078051,82.71459572565911,0.0,1.0353482259964846,74.42917205633307,0.0
47,6.870419385222553,65.53512071990868,0.0,6.768160055767262,66.5252831045702,0.0,6.415330541783849,70.18403196443298,0.0,10.021304409541498,44.92965640064426,0.0,3.256366768078051,97.27467789280338,0.0,6.202380027978595,72.593707863093,0.0
48,6.870419385222553,15.3382660759888,0.0,6.768160055767262,15.570010123265124,0.0,6.415330541783849,16.42632751310626,0.0,10.021304409541498,10.515629131457183,0.0,6.001001615154018,16.889827626633384,0.0,6.202380027978595,16.990303739662853,0.0
49,6.870419385222553,19.255937084220115,0.0,6.768160055767262,19.546872759210206,0.0,6.415330541783849,20.621909122591422,0.0,10.021304409541498,26.40302260414114,3.9361348409656784,6.477553277614922,19.588154755353287,0.0,6.202380027978595,21.329935093830127,0.0
50,6.870419385222553,7.019244568895912,0.0,6.768160055767262,6.811838360093449,0.0,6.415330541783849,6.622417969876198,0.0,0.0,11.915510849930135,0.0,7.030239066929028,7.3989841100253555,0.0,6.202380027978595,7.298969470923082,0.0
51,9.200244893349817,1.0736635981133322,0.0,9.79182228567678,1.0087977240116996,0.0,10.61831539675957,0.9302763825165967,0.0,9.466981682667853,1.04341260676593,0.0,8.215627295058887,1.202338869687853,0.0,9.252393882954426,1.0676121402392775,0.0
52,9.200244893349817,2.753039961391553,0.0,9.79182228567678,2.5867138012738122,0.0,10.61831539675957,2.3853729051700845,0.0,9.466981682667853,2.6754717284762766,0.0,8.215627295058887,3.0829833117203336,0.0,9.252393882954426,2.7375230849870396,0.0
53,9.200244893349817,2.4836324980664055,0.0,9.79182228567678,2.333582712251377,0.0,10.61831539675957,2.1519446685739174,0.0,9.466981682667853,2.413654950777703,0.0,8.215627295058887,2.7812881946380106,0.0,9.252393882954426,2.4696340748516366,0.0
54,9.200244893349817,12.073896309694103,58.0,9.79182228567678,11.34444637834036,65.0,10.61831539675957,10.461433614309273,36.0,9.466981682667853,11.733708439456338,51.0,8.215627295058887,13.520915552353102,41.0,9.252393882954426,12.005844570748861,37.0
55,0.0,12.615729395423879,0.0,0.0,12.856996878122361,0.0,1.1920928955078125e-07,9.488692126035765,0.0,0.0,10.969508879840573,0.0,0.0,15.746838999393606,0.0,0.0,7.972756387970185,0.0
56,6.112214030411482,61.30539025237306,0.0,5.997515512024108,62.47781530354793,0.0,8.126519024878466,46.10973841238375,0.0,7.029488654345761,53.30567909925456,0.0,4.896858234059154,76.52083203760547,0.0,9.671691252341919,38.743137747461965,0.0
57,6.112214030411482,18.67277636283765,0.0,5.997515512024108,19.029880863643424,0.0,8.126519024878466,14.044390386864201,0.0,7.029488654345761,16.23617467553826,0.0,4.896858234059154,23.30719008319436,0.0,9.671691252341919,11.800625422573953,0.0
58,6.112214030411482,39.85664401536975,0.0,5.997515512024108,40.61887597746985,0.0,8.126519024878466,29.977452585795444,0.0,7.029488654345761,34.65576953527809,0.0,4.896858234059154,49.74870153713255,0.0,9.671691252341919,25.18818398973087,0.0
